1979,Smashing Pumpkins,126.879,0.788,-9.896,0.765,0.964,0.0166,40.0,0.0,25.0,35.0,0
1-800-273-8255,Logic,100.021,0.574,-7.788,0.62,0.352,0.57,29.166666666666664,15.833333333333332,35.0,20.0,2
24K Magic,Bruno Mars,106.97,0.803,-4.282,0.818,0.632,0.034,20.0,20.0,40.0,20.0,2
7 rings,Ariana Grande,70.142,0.321,-10.744,0.725,0.319,0.578,14.166666666666666,29.333333333333332,24.0,32.5,3
A Million Dreams,Ziv Zaifman,54.747,0.312,-11.689,0.265,0.0998,0.243,10.0,0.0,60.0,30.0,2
A Thousand Years,Christina Perri,139.028,0.407,-7.445,0.421,0.161,0.309,10.0,0.0,52.666666666666664,37.33333333333333,2
Acamar,Frankey,119.992,0.739,-9.089,0.777,0.202,0.00212,30.0,0.0,25.0,45.0,3
Accelerate,Jungle,101.029,0.781,-7.433,0.653,0.5,0.106,20.0,0.0,50.0,30.0,2
Accidentally In Love,Counting Crows,138.017,0.926,-3.613,0.555,0.771,0.0484,23.333333333333332,20.0,36.666666666666664,20.0,2
Affection,Crystal Castles,124.654,0.835,-7.165,0.658,0.532,0.0602,13.333333333333334,0.0,46.666666666666664,40.0,2
Ahora Dice,Chris Jeday,144.045,0.69,-5.451,0.704,0.402,0.249,0.0,25.0,45.0,30.0,2
"""Aint No Love In The Heart Of The City - Single Version""","Bobby ""Blue"" Bland",79.638,0.656,-8.699,0.559,0.679,0.257,20.0,0.0,40.0,40.0,2
All Day,Kanye West,122.967,0.638,-4.968,0.855,0.412,0.0648,10.0,20.0,60.0,10.0,2
All Day And All Of The Night,The Kinks,136.921,0.86,-7.839,0.551,0.723,0.262,23.333333333333332,0.0,46.666666666666664,30.0,2
All I Need,Tim Halperin,115.978,0.473,-8.9,0.611,0.133,0.589,15.0,16.0,39.0,30.0,2
All Night,The Vamps,144.997,0.803,-5.194,0.54,0.501,0.00403,13.333333333333334,10.0,56.666666666666664,20.0,2
All of Me,John Legend,119.93,0.264,-7.064,0.422,0.331,0.922,34.0,6.0,50.0,10.0,2
All of the Stars,Ed Sheeran,150.066,0.562,-6.106,0.436,0.24,0.0102,0.0,20.0,50.0,30.0,2
