Country,Johnny Cash,1955,Johnny Cash With His Hot and Blue Guitar,Folsom Prison Blues,"I hear the train a comin', it's rolling 'round the bend
And I ain't seen the sunshine since I don't know when
I'm stuck in Folsom prison, and time keeps draggin' on
But that train keeps a rollin' on down to San Antone

When I was just a baby my mama told me, ""Son
Always be a good boy, don't ever play with guns""
But I shot a man in Reno just to watch him die
When I hear that whistle blowing, I hang my head and cry

I bet there's rich folks eating in a fancy dining car
They're probably drinkin' coffee and smoking big cigars
Well I know I had it coming, I know I can't be free
But those people keep a-movin'
And that's what tortures me

Well if they freed me from this prison
If that railroad train was mine
I bet I'd move it on a little farther down the line
Far from Folsom prison, that's where I want to stay
And I'd let that lonesome whistle blow my blues away"
Country,Johnny Cash,2002,American IV: The Man Comes Around,The Man Comes Around,"And I heard, as it were, the noise of thunder. One of the four beasts saying, ""Come and see."" And I saw, and behold a white horse

There's a man going 'round taking names
And he decides who to free and who to blame
Everybody won't be treated all the same
There'll be a golden ladder reaching down
When the man comes around
The hairs on your arm will stand up
At the terror in each sip and in each sup
Will you partake of that last offered cup
Or disappear into the potter's ground
When the man comes around

Hear the trumpets, hear the pipers
One hundred million angels singing
Multitudes are marching to the big kettledrum
Voices calling, voices crying
Some are born and some are dying
It's Alpha and Omega's kingdom come
And the whirlwind is in the thorn tree
The virgins are all trimming their wicks
The whirlwind is in the thorn tree
It's hard for thee to kick against the pricks

Till Armageddon no salaam, no shalom
Then the father hen will call his chickens home
The wise men will bow down before the throne
And at his feet they'll cast their golden crowns
When the man comes around
Whoever is unjust, let him be unjust still
Whoever is righteous, let him be righteous still
Whoever is filthy, let him be filthy still
Listen to the words long written down
When the man comes around

Hear the trumpets, hear the pipers
One hundred million angels singing
Multitudes are marching to the big kettledrum
Voices calling, voices crying
Some are born and some are dying
It's Alpha and Omega's kingdom come
And the whirlwind is in the thorn tree
The virgins are all trimming their wicks
The whirlwind is in the thorn tree
It's hard for thee to kick against the pricks
In measured hundredweight and penny pound
When the man comes around

And I heard a voice in the midst of the four beasts. And I looked, and behold, a pale horse, and his name that sat on him was Death, and Hell followed with him"
Country,Johnny Cash,2003,Unearthed 2: Trouble in Mind,Heart of Gold,"I want to live
I want to give
I've been a miner
For a heart of gold
It's these expressions
I never give
That keeps me searching
For a heart of gold
And I'm getting old
Keeps me searching
For a heart of gold
And I'm getting old
I've been to Hollywood
I've been to Redwood
I crossed the ocean
For a heart of gold
I've been in my mind
It's such a fine line
That keeps me searching
For a heart of gold
And I'm getting old
Keeps me searching
For a heart of gold
And I'm getting old
Keep me searching
For a heart of gold
You keep me searching
For a heart of gold
And I'm getting old
I've been a miner
For a heart of gold"
Country,Johnny Cash,1955,Johnny Cash With His Hot and Blue Guitar,Cry! Cry! Cry!,"Everybody knows where you go when the sun goes down
I think you only live to see the lights of town
I wasted my time when I would try, try, try
Cause when the lights have lost their glow, you'll cry, cry, cry

Soon your sugar-daddies will all be gone
You'll wake up some cold day and find you're alone
You'll call for me but I'm gonna tell you: ""Bye, bye, bye!""
When I turn around and walk away, you'll cry, cry, cry

You're gonna cry, cry, cry and you'll cry alone
When everyone's forgotten and you're left on your own
You're gonna cry, cry, cry

I lie awake at night to wait 'til you come in
You stay a little while and then you're gone again
Every question that I ask, I get a lie, lie, lie
For every lie you tell, you're gonna cry, cry, cry

When your fickle love gets old, no one will care for you
Then you'll come back to me for a little love that's true
I'll tell you no and then you'll ask me: ""Why, why, why?""
When I remind you of all of this, you'll cry, cry, cry

You're gonna cry, cry, cry and you'll want me then
It'll hurt when you think of the fool you've been
You're gonna cry, cry, cry"
Country,Johnny Cash,2002,American IV: The Man Comes Around,I Hung My Head,"Early one morning
With time to kill
I borrowed Jebb's rifle
And sat on the hill
I saw a lone rider
Crossing the plain
I drew a bead on him
To practice my aim
My brother's rifle
Went off in my hand
A shot rang out
Across the land
The horse, he kept running
The rider was dead

I hung my head
I hung my head

I set off running
To wake from the dream
My brother's rifle
Went into the sheen
I kept on running
Into the south lands
That's where they found me
My head and my hands
The sheriff, he asked me
""Why had I run?""
And then it came to me
Just what I had done
And all for no reason
Just one piece of lead

I hung my head
I hung my head

Here in the courthouse
The whole town was there
I see the judge
High up in his chair
""Explain to the courtroom
What went through your mind
And we'll ask the jury
What verdict they find""
I felt the power
Of death over life
I orphaned his children
I widowed his wife
I begged their forgiveness
I wish I was dead

I hung my head
I hung my head
I hung my head
I hung my

Early one morning
With time to kill
I see the gallows
Up on the hill
And out in the distance
A trick of the brain
I see a lone rider
Crossing the plain
And he'd come to fetch me
To see what they'd done
And we'll ride together
To kingdom come
I pray for God's mercy
For soon I'll be dead

I hung my head
I hung my head
I hung my head
I hung my head"
Country,Johnny Cash,1979,Silver,Ghost Riders in the Sky,"An old cowboy went ridin' out one dark and windy day
Upon a ridge he rested as he went along his way
When all at once a mighty herd of red-eyed cows he saw
Plowin' through the ragged skies and up a cloudy drawl
Their brands were still on fire and their hooves were made of steel
Their horns were black and shiny and their hot breath he could feel
A bolt of fear went through him as they thundered through the sky
For he saw the riders coming hard and he heard their mournful cry

Yippie-yi-oh, yippie-yi-aie!
Ghost riders in the sky

Their faces gaunt, their eyes were blurred, their shirts all soaked with sweat
He's ridin' hard to catch that herd but he ain't caught 'em yet
'Cause they've got to ride forever on that range up in the sky
On horses snortin' fire as they ride on, hear their cry
As the riders loped on by him, he heard one call his name
""If you want to save your soul from hell from ridin' on our range
Then cowboy, change your ways today or with us you will ride
Tryin' to catch the devil's herd across these endless skies""

Yippie-yi-oh, yippie-yi-aie!
Ghost riders in the sky
Ghost riders in the sky
Ghost riders in the sky"
Country,Johnny Cash,2006,American V: A Hundred Highways,Further On (Up the Road),"Where the road is dark and the seed is sowed
Where the gun is cocked and the bullet's cold
Where the miles are marked in the blood and gold
I'll meet you further on up the road

Got on my dead man's suit and my smilin' skull ring
My lucky graveyard boots and a song to sing
I got a song to sing, it keeps me out of the cold
And I'll meet you further on up the road

Further on up the road
Further on up the road
Where the way is dark and the night is cold
One sunny mornin' we'll rise I know
And I'll meet you further on up the road

Now I been out in the desert, just doin' my time
Searchin' through the dust, lookin' for a sign
If there's a light up ahead, well brother I don't know
But I got this fever burnin' in my soul

Further on up the road
Further on up the road
Further on up the road
Further on up the road

One sunny mornin' we'll rise I know
And I'll meet you further on up the road
One sunny mornin' we'll rise I know
And I'll meet you further on up the road"
Country,Johnny Cash,2003,My Mother’s Hymn Book,I’ll Fly Away,"Some glad morning when this life is over
I'll fly away
To a home on God's celestial shore
I'll fly away

I'll fly away, o Glory
I'll fly away (In the morning)
When I die, Hallelujah, bye and bye
I'll fly away

When the shadows of this life are gone
I'll fly away
Like a bird from prison bars has flown
I'll fly away

I'll fly away, o Glory
I'll fly away (In the morning)
When I die, Hallelujah, bye and bye
I'll fly away

Just a few more weary days and then
I'll fly away
To a land where joy shall never end
I'll fly away

I'll fly away, o Glory
I'll fly away (In the morning)
When I die, Hallelujah, bye and bye
I'll fly away"
Country,Johnny Cash,2000,American III: Solitary Man,Wayfaring Stranger,"I'm just a poor wayfaring stranger
Travelling through this world below
There's no sickness, no toil, nor danger
In that bright land to which I go

I'm going there to see my Father
And all my loved ones who've gone on

I'm just going over Jordan
I'm just going over home

I know dark clouds will gather around me
I know my way is hard and steep
But beauteous fields arise before me
Where God's redeemed, their vigils keep

I'm going there to see my Mother
She said she'd meet me when I come

So, I'm just going over Jordan
I'm just going over home"
Country,Johnny Cash,2002,American IV: The Man Comes Around,Personal Jesus,"Your own personal Jesus
Someone to hear your prayers
Someone who cares
Your own personal Jesus
Someone to hear your prayers
Someone who's there

Feeling unknown
And you're all alone
Flesh and bone
By the telephone
Lift up the receiver
I'll make you a believer
Take second best
Put me to the test
Things on your chest
You need to confess
I will deliver
You know I'm a forgiver
Reach out and touch faith
Reach out and touch faith

Your own personal Jesus
Someone to hear your prayers
Someone who cares
Your own personal Jesus
Someone to hear your prayers
Someone to care

Feeling unknown
And you're all alone
Flesh and bone
By the telephone
Lift up the receiver
I'll make you a believer
I will deliver
You know I'm a forgiver
Reach out and touch faith
Reach out and touch faith
Reach out and touch faith
Reach out and touch faith"
