Reggae,Bob Marley & The Wailers,1979,Uprising,Redemption Song,"Old pirates, yes, they rob I
Sold I to the merchant ships
Minutes after they took I
From the bottomless pit
But my hand was made strong
By the hand of the Almighty
We forward in this generation
Triumphantly

Won't you help to sing
These songs of freedom?
'Cause all I ever have
Redemption songs
Redemption songs

Emancipate yourselves from mental slavery
None but ourselves can free our minds!
Have no fear for atomic energy
'Cause none of them can stop the time
How long shall they kill our prophets
While we stand aside and look?
Some say it's just a part of it
We've got to fulfill the book

Won't you help to sing
These songs of freedom?
'Cause all I ever have
Redemption songs
Redemption songs
Redemption songs


Emancipate yourselves from mental slavery
None but ourselves can free our minds!
Whoa! Have no fear for atomic energy
'Cause none of them-ah can-ah stop-ah the time
How long shall they kill our prophets
While we stand aside and look?
Yes, some say it's just a part of it
We've got to fulfill the book

Won't you help to sing
These songs of freedom?
'Cause all I ever have
Redemption songs

All I ever have
Redemption songs
These songs of freedom
Songs of freedom"
Reggae,Bob Marley & The Wailers,1980,Uprising,Could You Be Loved,"Could you be loved and be loved?
Could you be loved and be loved?
Don't let them fool ya
Or even try to school ya!
Oh, no!
We've got a mind of our own
So go to hell if what you're thinking isn't
Right!
Love would never leave us alone
A-yin the darkness there must come out to light
Could you be loved and be loved?
Could you be loved, wo yeah! - and be loved?

The road of life is rocky and you may stumble too
So while you point your fingers someone else is judging you

Love your brotherman!

Could you be,could you be , could you be loved?
Could you be,could you be loved?
Could you be,could you be - could you be loved?
Could you be,could you be loved?

Don't let them change ya, oh! -
Or even rearrange ya!
Oh, no!
We've got a life to live
They say
Only
Only
Only the fittest of the fittest shall survive -
Stay alive! Ehh!
Could you be loved and be loved?
Could you be loved and be loved?
Could you be loved, woah yeah! - and be loved?
 - (I Threes singing backing vocals)]
(Never miss your water until your well runs dry
No matter how you treat him, the man will never be satisfied.)
Say something! (Could you be - could you be - could you be loved?
Could you be - could you be loved?)
Say something! Say something!
(Could you be - could you be - could you be loved?)
Say something!
Say something! Say something! Say something!
Say something! Say something! (Could you be loved?)
Say something! Say something! Reggae, reggae!
Say something! Rockers, rockers!
Say something! Reggae, reggae!
Say something! Rockers, rockers!
Say something! (Could you be loved?)
Say something! Uh!
Say something! Come on!
Say something! (Could you be - could you be - could you be loved?)
Say something! (Could you be - could you be loved?)
Say something! (Could you be - could you be - could you be loved?)
Say something!
Say something"
Reggae,Bob Marley & The Wailers,1983,Confrontation ,Buffalo Soldier,"Buffalo soldier, dreadlocked rasta
There was a Buffalo Soldier in the heart of America
Stolen from Africa, brought to America
Fighting on arrival, fighting for survival
I mean it, when I analyse the stench
To me it makes a lot of sense
How the dreadlocked rasta was a Buffalo Soldier

And he was taken from Africa, brought to America
Fighting on arrival, fighting for survival
Said it was a Buffalo Soldier, dreadlocked Rasta
Buffalo Soldier in the heart of America

If you know your history
Then you would know where you're coming from
Then you wouldn't have to ask me
Who the 'eck do I think I am

I'm just a Buffalo Soldier in the heart of America
Stolen from Africa, brought to America
Said he was fighting on arrival, fighting for survival
Said he was a Buffalo Soldier, win the war for America
Said he, woy yoy yoy, woy yoy-yoy yoy
Woy yoy yoy yoy, yoy yoy-yoy yoy!
Woy yoy yoy, woy yoy-yoy yoy
Woy yoy yoy yoy, yoy yoy-yoy yoy!

Buffalo Soldier troddin' through the land, wo-ho-ooh!
Said he want to ran and then you want a hand
Troddin' through the land, yea-hea, yea-ea
Said he was a Buffalo Soldier in the war for America
Buffalo Soldier, dreadlocked Rasta
Fighting on arrival, fighting for survival
Driven from the mainland to the heart of the Caribbean
Said he, woy yoy yoy, woy yoy-yoy yoy
Woy yoy yoy yoy, yoy yoy-yoy yoy!
Woy yoy yoy, woy yoy-yoy yoy
Woy yoy yoy yoy, yoy yoy-yoy yoy!

Trodding through San Juan
In the arms of America
Trodding through Jamaica, a Buffalo Soldier
Fighting on arrival, fighting for survival
Buffalo Soldier, dreadlock rasta
Woy yoy yoy, woy yoy-yoy yoy
Woy yoy yoy yoy, yoy yoy-yoy yoy!"
Reggae,Bob Marley & The Wailers,1977,Exodus,Waiting in Vain,"I don't wanna wait in vain for your love
I don't wanna wait in vain for your love

From the very first time I blessed my eyes on you, girl
My heart says follow trough
But I know, now, that I'm way down on your line
But the waitin' feel is fine
So don't treat me like a puppet on a string
Cause I know I how to do my thing
Don't talk to me as if you think I'm dumb
I wanna know when you're gonna come, see

I don't wanna wait in vain for your love
I don't wanna wait in vain for your love
I don't wanna wait in vain for your love
Cause if summer is here
I'm still waiting there
Winter is here
And I'm still waiting there


Like I said:
It's been three years since I'm knockin' on your door
And I still can knock some more
Ooh girl, ooh girl, is it feasible?
I wanna know now, for I to knock some more
Ya see, in life I know there's lots of grief
But your love is my relief
Tears in my eyes burn - tears in my eyes burn
While I'm waiting - while I'm waiting for my turn
See!

I don't wanna wait in vain for your love
I don't wanna wait in vain for your love
I don't wanna wait in vain for your love
I don't wanna wait in vain for your love
I don't wanna wait in vain for your love, oh!

I don't wanna - I don't wanna - I don't wanna - I don't wanna -
I don't wanna wait in vain
I don't wanna - I don't wanna - I don't wanna - I don't wanna -
I don't wanna wait in vain
No, I don't wanna (I don't wanna - I don't wanna - I don't wanna -
I don't wanna - I don't wanna wait in vain) -
No I - no I (I don't wanna - I don't wanna - I don't wanna - I don't
Wanna - I don't wanna wait in vain) -
No, no-no, I, no, I (I don't wanna - I don't wanna - I don't wanna -
I don't wanna - I don't wanna wait in vain) -
It's your love that I'm waiting on (I don't wanna - I don't wanna -
I don't wanna - I don't wanna - I don't wanna wait in vain);
It's me love that you're running from
It's your love that I'm waiting on (I don't wanna - I don't wanna -
I don't wanna - I don't wanna - I don't wanna wait in vain);
It's me love that you're running from"
Reggae,Bob Marley & The Wailers,1978,Kaya (Remastered),Is This Love,"I want to love you and treat you right
I want to love you every day and every night
We'll be together with a roof right over our heads
We'll share the shelter of my single bed
We'll share the same room, yeah!
For Jah provide the bread

Is this love - is this love - is this love
Is this love that I'm feeling?
Is this love - is this love - is this love
Is this love that I'm feeling?
I want to know - want to know - want to know now!
I got to know - got to know - got to know now!
I-I-I-I-I-I-I-I-I - I'm willing and able
So I throw my cards on your table!

I want to love you - I want to love and treat -
Love and treat you right
I want to love you every day and every night
We'll be together, yeah! -
With a roof right over our heads
We'll share the shelter, yeah, oh now! -
Of my single bed
We'll share the same room, yeah! -
For Jah provide the bread

Is this love - is this love - is this love
Is this love that I'm feeling?
Is this love - is this love - is this love
Is this love that I'm feeling?
Wo-o-o-oah! Oh yes, I know; yes, I know - yes, I know now!
Yes, I know; yes, I know - yes, I know now!
Yes I, yes I - I'm willing and able
So I throw my cards on your table!

I want to love you - I want to love and treat -
Love and treat you right
I want to love you every day and every night
We'll be together
With a roof right over our heads
We'll share the shelter, yeah, oh now! -
Of my single bed
We'll share the same room
For Jah provide the bread
We'll share the shelter, of my single bed
We'll share the same room
For Jah provide the bread"
Reggae,Bob Marley & The Wailers,1977,Exodus,Jamming,"Ooh, yeah! All right!
We're jammin'
I wanna jam it with you
We're jammin', jammin'
And I hope you like jammin', too

Ain't no rules, ain't no vow, we can do it anyhow:
I'n'I will see you through
'Cos everyday we pay the price, we're the living sacrifice
Jammin' till the jam is through

We're jammin'
To think that jammin' was a thing of the past
We're jammin'
And I hope this jam is gonna last

No bullet can stop us now, we neither beg nor we won't bow;
Neither can be bought nor sold
We all defend the right; Jah - Jah children must unite:
Your life is worth much more than gold

We're jammin' (Jammin', jammin', jammin')
And we're jammin' in the name of the Lord
We're jammin' (Jammin', jammin', jammin')
We're jammin' right straight from yard

Yeh! Holy Mount Zion
Holy Mount Zion:
Jah seated in Mount Zion
And rules all creation

Yeah, we're - we're jammin' (Wotcha-wa)
Wotcha-wa-wa-wa, we're jammin' (Wotcha-wa)
See, I wanna jam it wid you
We're jammin' (Jammin', jammin', jammin')
I'm jammed: I hope you're jammin', too

Jam's about my pride and truth I cannot hide
To keep you satisfied
True love that now exist is the love I can't resist
So jam by my side

We're Jammin' (Jammin', jammin', jammin'), yeah-eah-eah!
I wanna jam it wid you
We're jammin', we're jammin', we're jammin', we're jammin'
We're jammin', we're jammin', we're jammin', we're jammin';
Hope you like jammin', too
We're jammin', we're jammin' (Jammin')
We're jammin', we're jammin' (Jammin')
I wanna (I wanna jam it wid you) - I wanna -
I wanna jam wid you now
Jammin', jammin' (Hope you like jammin' too)
Eh-eh! I hope you like jammin', I hope you like jammin'
'Cause (I wanna jam it wid you). I wanna jam it wid you
I like - I hope you - I hope you like jammin', too
I wanna jam it;
I wanna jam it"
Reggae,Bob Marley & The Wailers,1976,Rastaman Vibration,War,"Until the philosophy which hold one race
Superior and another Inferior
Is finally
And permanently
Discredited
And abandoned
Everywhere is war
Me say war

That until there are no longer
First-class and second-class citizens of any nation
Until the colour of a man's skin
Is of no more significance than the colour of his eyes
Me say war

That until the basic human rights
Are equally guaranteed to all
Without regard to race
Dis a war

That until that day
The dream of lasting peace
World citizenship
Rule of international morality
Will remain in but a fleeting illusion to be pursued
But never attained
Now everywhere is war
War

And until the ignoble and unhappy regime
That hold our brothers in Angola
In Mozambique
South Africa
Sub-human bondage
Have been toppled
Utterly destroyed
Well, everywhere is war
Me say war

War in the east
War in the west
War up north
War down south

War, war
Rumors of war
And until that day
The African continent
Will not know peace
We Africans will fight, we find it necessary
And we know we shall win
As we are confident
In the victory
Of good over evil

Good over evil, yeah!
Good over evil
Good over evil, yeah!
Good over evil
Good over evil, yeah!"
Reggae,Bob Marley & The Wailers,1977,Exodus,Natural Mystic,"There's a natural mystic blowing through the air
If you listen carefully now you will hear

This could be the first trumpet, might as well be the last
Many more will have to suffer
Many more will have to die
Don't ask me why
Things are not the way they used to be
I won't tell no lie

One and all got to face reality now
Though I've tried to find the answer to all the questions they ask
Though I know it's impossible to go living through the past
Don't tell no lie

There's a natural mystic blowing through the air
Can't keep them down
If you listen carefully now you will hear

Such a natural mystic, blowing through the air

This could be the first trumpet, might as well be the last
Many more will have to suffer
Many more will have to die - don't ask me why

There's a natural mystic blowing through the air
I won't tell no lie
If you listen carefully now you will hear
There's a natural mystic blowing through the air

Such a natural mystic blowing through the air
There's a natural mystic blowing through the air
Such a natural mystic blowing through the air
Such a natural mystic blowing through the air
Such a natural mystic blowing through the air"
Reggae,Bob Marley & The Wailers,1977,Exodus,Exodus,"Exodus, Movement of Jah people! Oh-oh-oh, yea-eah!

Men and people will fight ya down (Tell me why!)
When ya see Jah light (Ha-ha-ha-ha-ha-ha-ha!)
Let me tell you if you're not wrong; (Then, why?)
Everything is all right
So we gonna walk - all right! - through de roads of creation:
We the generation (Tell me why!)
(Trod through great tribulation) trod through great tribulation

Exodus, all right! Movement of Jah people
Oh, yeah! O-oo, yeah! All right!
Exodus: Movement of Jah people

Yeah-yeah-yeah, well!
Uh! Open your eyes and look within:
Are you satisfied (with the life you're living)? Uh!
We know where we're going, uh!
We know where we're from
We're leaving Babylon
We're going to our Father land
2, 3, 4: Exodus: movement of Jah people! Oh, yeah!
(Movement of Jah people!) Send us another brother Moses!
(Movement of Jah people!) From across the Red Sea!
(Movement of Jah people!) Send us another brother Moses!
(Movement of Jah people!) From across the Red Sea!
Movement of Jah people!
Exodus, all right! Oo-oo-ooh! Oo-ooh!
Movement of Jah people! Oh, yeah!
Exodus!
Exodus! All right!
Exodus! Now, now, now, now!
Exodus!
Exodus! Oh, yea-ea-ea-ea-ea-ea-eah!
Exodus!
Exodus! All right!
Exodus! Uh-uh-uh-uh!
Move! Move! Move! Move! Move! Move!
Open your eyes and look within:
Are you satisfied with the life you're living?
We know where we're going;
We know where we're from
We're leaving Babylon, y'all!
We're going to our Father's land
Exodus, all right! Movement of Jah people!
Exodus: movement of Jah people!
Movement of Jah people!
Movement of Jah people!
Movement of Jah people!
Movement of Jah people!
Move! Move! Move! Move! Move! Move! Move!
Jah come to break downpression
Rule equality
Wipe away transgression
Set the captives free
Exodus, all right, all right!
Movement of Jah people! Oh, yeah!
Exodus: movement of Jah people! Oh, now, now, now, now!
Movement of Jah people!
Movement of Jah people!
Movement of Jah people!
Movement of Jah people!
Movement of Jah people!
Movement of Jah people!
Move! Move! Move! Move! Move! Move! Uh-uh-uh-uh!
Move(ment of Jah people)!
Move(ment of Jah people)!
Move(ment of Jah people)!
Move(ment of Jah people)! Movement of Jah people!
Move(ment of Jah people)!
Move(ment of Jah people)!
Movement of Jah people!
Movement of Jah people!
Movement of Jah people!"
Reggae,Bob Marley & The Wailers,1976,Rastaman Vibration,Rat Race,"Uh! Ya too rude!
Uh! Eh! OH What a rat race!
Oh, what a rat race!
Oh, what a rat race!
Oh, what a rat race!
This is the rat race! Rat race! (Rat race!)
Some a lawful, some a bastard, some a jacket
Oh, what a rat race, yeah! Rat race!

Some a gorgon-a, some a hooligan-a, some a guine-gog-a
In this sphere rat race, yeah!
Rat race!
I'm singing that
When the cat's away
The mice will play
Political violence fill ya city, ye-ah!
Don't involve Rasta in your say say
Rasta don't work for no C.I.A
Rat race, rat race, rat race! Rat race, I'm saying
When you think is peace and safety
A sudden destruction
Collective security for surety, ye-ah!

Don't forget your history
Know your destiny
In the abundance of water
The fool is thirsty
Rat race, rat race, rat race!

Rat race!
Oh, it's a disgrace
To see the human-race
In a rat race, rat race!
You got the horse race
You got the dog race
You got the human-race
But this is a rat race, rat race!"
